theta_rx_deg,voltage_gain,power_gain,gain_db,rx_power,tx_power,correlation
-61.0,0.05397576932554082,0.0029133836742839935,-25.356023177575025,0.0018208647964274966,0.6250000000000001,1.0000000000000002
-60.75,0.05712141434278935,0.0032628559765206207,-24.86402095682795,0.002039284985325388,0.6250000000000001,1.0
-60.5,0.060243760346286424,0.0036293106606607923,-24.401758555976755,0.0022683191629129956,0.6250000000000001,1.0
-60.25,0.06333957702686074,0.004011902017941625,-23.966496822286153,0.002507438761213516,0.6250000000000001,1.0
-60.0,0.06640557260729854,0.0044097000733031985,-23.555909481600544,0.0027560625458144996,0.6250000000000001,1.0
-59.75,0.06943839680958303,0.00482169095148511,-23.168006293724908,0.0030135568446781943,0.6250000000000001,1.0000000000000002
-59.5,0.07243464403742293,0.005246777656828169,-22.801073395482977,0.0032792360355176063,0.6250000000000001,1.0
-59.25,0.07539085677634541,0.005683781285471427,-22.45362642275252,0.003552363303419642,0.6250000000000001,1.0
-59.0,0.07830352921324937,0.006131442687250198,-22.124373268854253,0.003832151679531375,0.6250000000000001,1.0000000000000002
-58.75,0.08116911107688368,0.006588424593011481,-21.812184203614198,0.004117765370632177,0.6250000000000001,0.9999999999999998
-58.5,0.08398401170030026,0.007053314221276171,-21.516067681436898,0.004408321388297607,0.6250000000000001,1.0
-58.25,0.08674460430585879,0.007524626376180015,-21.235150594273705,0.00470289148511251,0.6250000000000001,1.0
-58.0,0.0894472305128869,0.008000807046425525,-20.968662032416457,0.005000504404015954,0.6250000000000001,0.9999999999999999
-57.75,0.09208820506759646,0.008480237512571698,-20.715919839514527,0.005300148445357312,0.6250000000000001,0.9999999999999999
-57.5,0.09466382079432584,0.008961238967380237,-20.47631941286765,0.0056007743546126485,0.6250000000000001,1.0000000000000002
-57.25,0.09717035376664597,0.009442077651135129,-20.249324322757836,0.005901298531959457,0.6250000000000001,1.0
-57.0,0.09960406869628292,0.009920970500853847,-20.034458417017262,0.006200606563033657,0.6250000000000001,1.0
-56.75,0.10196122453723586,0.010396091309132627,-19.831299147348666,0.0064975570682078935,0.6250000000000001,1.0
-56.5,0.10423808030185432,0.01086557738501583,-19.63947190791799,0.006790985865634893,0.6250000000000001,1.0
-56.25,0.10643090108502036,0.011327536705769388,-19.458645218579118,0.007079710441105868,0.6250000000000001,1.0
-56.0,0.10853596429192043,0.011780055544777027,-19.288526617786886,0.0073625347154856425,0.6250000000000001,1.0
-55.75,0.11054956606425419,0.012221206556994902,-19.128859156010144,0.007638254098121815,0.6250000000000001,1.0
-55.5,0.11246802789902291,0.012649057299495396,-18.979418400915595,0.007905660812184623,0.6250000000000001,1.0
-55.25,0.11428770345336856,0.013061679160645111,-18.84000988196814,0.008163549475403195,0.6250000000000001,1.0
-55.0,0.11600498552821387,0.013457156667401108,-18.710466915312402,0.008410722917125696,0.6250000000000001,1.0
-54.75,0.1176163132227426,0.013833597136110296,-18.59064876055911,0.008645998210068936,0.6250000000000001,1.0000000000000002
-54.5,0.11911817925102221,0.014189140628078658,-18.48043906993918,0.008868212892549162,0.6250000000000001,1.0
-54.25,0.12050713741133823,0.014521970167075153,-18.37974459762265,0.009076231354421972,0.6250000000000001,1.0
-54.0,0.1217798101980568,0.014830322171874738,-18.288494143156747,0.009268951357421713,0.6250000000000001,0.9999999999999999
-53.75,0.12293289654507954,0.015112497052963228,-18.20663770821457,0.00944531065810202,0.6250000000000001,1.0
-53.5,0.1239631796891999,0.015366869918656862,-18.134145850371286,0.00960429369916054,0.6250000000000001,1.0000000000000002
-53.25,0.1248675351409081,0.015591901332165922,-18.071009221607955,0.009744938332603701,0.6250000000000001,1.0
-53.0,0.12564293874943072,0.0157861480575932,-18.01723828282573,0.009866342535995751,0.6250000000000001,0.9999999999999999
-52.75,0.126286474848037,0.015948273729543886,-17.972863188956325,0.009967671080964928,0.6250000000000001,1.0
-52.5,0.12679534446488883,0.016077059377969813,-17.93793384238653,0.010048162111231137,0.6250000000000001,1.0000000000000002
-52.25,0.12716687358396306,0.016171413737119642,-17.912520115474308,0.01010713358569978,0.6250000000000001,0.9999999999999999
-52.0,0.12739852143983968,0.01623038326505729,-17.89671224601729,0.010143989540660807,0.6250000000000001,1.0000000000000002
-51.75,0.1274878888294258,0.01625316179818403,-17.890621412738458,0.010158226123865022,0.6250000000000001,0.9999999999999999
-51.5,0.12743272642296705,0.016239099763590763,-17.894380501281965,0.010149437352244228,0.6250000000000001,0.9999999999999999
-51.25,0.1272309430560108,0.016187712870921862,-17.908145074976776,0.010117320544326165,0.6250000000000001,0.9999999999999999
-51.0,0.12688061398331085,0.016098690204781937,-17.932094568858762,0.010061681377988714,0.6250000000000001,1.0
-50.75,0.12637998907500173,0.015971901638597557,-17.966433730297815,0.009982438524123474,0.6250000000000001,1.0
-50.5,0.12572750093476176,0.015807404491300518,-18.011394335240098,0.009879627807062825,0.6250000000000001,1.0
-50.25,0.1249217729190659,0.015605449349242665,-18.067237215781486,0.009753405843276669,0.6250000000000001,1.0
-50.0,0.12396162703608173,0.015366484977432628,-18.13425464282178,0.009604053110895395,0.6250000000000001,1.0
-49.75,0.12284609170221447,0.015091162246508888,-18.21277311728189,0.009431976404068057,0.6250000000000001,1.0
-49.5,0.12157440933382194,0.01478033700486769,-18.30315663526725,0.009237710628042309,0.6250000000000001,1.0
-49.25,0.12014604375116392,0.014435071829056595,-18.405810507243547,0.009021919893160374,0.6250000000000001,1.0
-49.0,0.11856068737123643,0.014056636589940061,-18.521185829557147,0.00878539786871254,0.6250000000000001,0.9999999999999999
-48.75,0.11681826816578235,0.013646507777252638,-18.649784729538105,0.0085290673607829,0.6250000000000001,1.0000000000000002
-48.5,0.11491895636045117,0.01320636653097528,-18.792166534380645,0.00825397908185955,0.6250000000000001,1.0
-48.25,0.11286317085082322,0.012738095334502111,-18.94895505089762,0.00796130958406382,0.6250000000000001,1.0000000000000002
-48.0,0.11065158531080493,0.012243773331794341,-19.120847190667114,0.007652358332371465,0.6250000000000001,1.0
-47.75,0.10828513396875492,0.0117256702386312,-19.308623236559626,0.007328543899144501,0.6250000000000001,0.9999999999999999
-47.5,0.10576501702661815,0.011186238826640828,-19.513159127044442,0.006991399266650519,0.6250000000000001,1.0
-47.25,0.10309270569731754,0.010628105967993729,-19.735441240881144,0.006642566229996082,0.6250000000000001,1.0
-47.0,0.1002699468357062,0.010054062238435347,-19.976584306530626,0.006283788899022094,0.6250000000000001,1.0
-46.75,0.09729876713849309,0.009467050086670701,-20.237853251846026,0.005916906304169189,0.6250000000000001,1.0000000000000002
-46.5,0.09418147688874576,0.008870150588945351,-20.520690070687415,0.005543844118090845,0.6250000000000001,0.9999999999999999
-46.25,0.09092067322083386,0.008266568818929655,-20.826747144156737,0.005166605511831035,0.6250000000000001,1.0
-46.0,0.08751924288202036,0.007659617874642071,-21.15792896042837,0.004787261171651295,0.6250000000000001,1.0
-45.75,0.08398036446731813,0.00705270161606359,-21.516444897890704,0.004407938510039744,0.6250000000000001,1.0
-45.5,0.08030751010474135,0.006449296179223135,-21.904876779473504,0.0040308101120144595,0.6250000000000001,0.9999999999999998
-45.25,0.07650444656864963,0.005852930344775366,-22.326266443566382,0.003658081465484604,0.6250000000000001,1.0
-45.0,0.07257523579955522,0.005267164851361041,-22.784230889111633,0.003291978032100651,0.6250000000000001,1.0
-44.75,0.06852423480951977,0.004695570756230201,-23.283116108066576,0.0029347317226438765,0.6250000000000001,1.0
-44.5,0.06435609495309913,0.004141706957612312,-23.82820632432944,0.002588566848507695,0.6250000000000001,1.0
-44.25,0.060075760544716736,0.003609097005026144,-24.426014448506063,0.00225568562814134,0.6250000000000001,1.0
-44.0,0.05568846680438158,0.0031012053350227093,-25.084694775824055,0.0019382533343891934,0.6250000000000001,1.0
